,.Sex,.Age,.Educ,.Race,.CD,.freq,cfreq.pct,cpercent.pct
6442,1,2,1,3,120,8504,550292,0.015453614
6443,1,2,2,3,120,3809,550292,0.00692178
6444,1,2,3,3,120,8000,550292,0.014537736
6445,1,3,1,3,120,7706,550292,0.014003475
6446,1,3,2,3,120,3614,550292,0.006567422
6447,1,3,3,3,120,9943,550292,0.018068589
6448,1,4,1,3,120,9561,550292,0.017374412
6449,1,4,2,3,120,6271,550292,0.011395768
6450,1,4,3,3,120,19530,550292,0.035490249
6451,1,5,1,3,120,3746,550292,0.006807295
6452,1,5,2,3,120,2428,550292,0.004412203
6453,1,5,3,3,120,6980,550292,0.012684175
6454,0,1,1,1,120,8867,550292,0.016113264
6455,0,1,2,1,120,10046,550292,0.018255762
6456,0,1,3,1,120,5594,550292,0.010165512
6457,0,2,1,2,120,4079,550292,0.007412428
6458,0,2,2,2,120,6615,550292,0.012020891
6459,0,2,3,2,120,21870,550292,0.039742537
6460,0,3,1,2,120,4512,550292,0.008199283
6461,0,3,2,2,120,7187,550292,0.013060339
6462,0,3,3,2,120,25146,550292,0.04569574
6463,0,4,1,2,120,7747,550292,0.01407798
6464,0,4,2,2,120,15804,550292,0.028719298
6465,0,4,3,2,120,42380,550292,0.077013658
6466,0,5,1,2,120,6725,550292,0.012220785
6467,0,5,2,2,120,8529,550292,0.015499044
6468,0,5,3,2,120,12015,550292,0.021833863
6469,0,2,1,3,120,5044,550292,0.009166043
6470,0,2,2,3,120,3586,550292,0.00651654
6471,0,2,3,3,120,9692,550292,0.017612468
6472,0,3,1,3,120,5580,550292,0.010140071
6473,0,3,2,3,120,3896,550292,0.007079878
6474,0,3,3,3,120,11144,550292,0.020251067
6475,0,4,1,3,120,9580,550292,0.017408939
6476,0,4,2,3,120,8565,550292,0.015564464
6477,0,4,3,3,120,18782,550292,0.03413097
6478,0,5,1,3,120,8316,550292,0.015111977
6479,0,5,2,3,120,4622,550292,0.008399177
6480,0,5,3,3,120,5325,550292,0.009676681
6481,1,1,1,1,121,17156,548714,0.031265832
6482,1,1,2,1,121,13344,548714,0.02431868
6483,1,1,3,1,121,3219,548714,0.005866444
6484,1,2,1,2,121,6808,548714,0.012407192
6485,1,2,2,2,121,7575,548714,0.013805006
6486,1,2,3,2,121,8349,548714,0.015215577
6487,1,3,1,2,121,7106,548714,0.01295028
6488,1,3,2,2,121,7370,548714,0.013431405
6489,1,3,3,2,121,14396,548714,0.02623589
6490,1,4,1,2,121,9925,548714,0.018087747
6491,1,4,2,2,121,14366,548714,0.026181216
6492,1,4,3,2,121,24388,548714,0.04444574
6493,1,5,1,2,121,3496,548714,0.006371261
6494,1,5,2,2,121,4047,548714,0.007375427
6495,1,5,3,2,121,7105,548714,0.012948458
6496,1,2,1,3,121,12707,548714,0.023157783
6497,1,2,2,3,121,6503,548714,0.011851347
6498,1,2,3,3,121,6070,548714,0.011062229
6499,1,3,1,3,121,13264,548714,0.024172884
6500,1,3,2,3,121,6327,548714,0.011530597
6501,1,3,3,3,121,10465,548714,0.019071866
6502,1,4,1,3,121,18526,548714,0.033762579
6503,1,4,2,3,121,12332,548714,0.022474367
6504,1,4,3,3,121,17730,548714,0.032311915
6505,1,5,1,3,121,6526,548714,0.011893263
6506,1,5,2,3,121,3473,548714,0.006329345
6507,1,5,3,3,121,5165,548714,0.009412918
6508,0,1,1,1,121,13134,548714,0.023935967
6509,0,1,2,1,121,13763,548714,0.025082283
6510,0,1,3,1,121,4360,548714,0.007945852
6511,0,2,1,2,121,5276,548714,0.009615209
6512,0,2,2,2,121,7933,548714,0.01445744
6513,0,2,3,2,121,10354,548714,0.018869575
6514,0,3,1,2,121,6302,548714,0.011485036
6515,0,3,2,2,121,8878,548714,0.016179649
6516,0,3,3,2,121,14825,548714,0.027017718
6517,0,4,1,2,121,11106,548714,0.020240052
6518,0,4,2,2,121,16767,548714,0.030556902
6519,0,4,3,2,121,20830,548714,0.037961488
6520,0,5,1,2,121,7013,548714,0.012780793
6521,0,5,2,2,121,5524,548714,0.010067175
6522,0,5,3,2,121,4494,548714,0.008190059
6523,0,2,1,3,121,9005,548714,0.016411099
6524,0,2,2,3,121,6844,548714,0.0124728
6525,0,2,3,3,121,9431,548714,0.01718746
6526,0,3,1,3,121,10756,548714,0.019602197
6527,0,3,2,3,121,7659,548714,0.013958091
6528,0,3,3,3,121,13503,548714,0.024608448
6529,0,4,1,3,121,18956,548714,0.03454623
6530,0,4,2,3,121,14464,548714,0.026359816
6531,0,4,3,3,121,18972,548714,0.034575389
6532,0,5,1,3,121,11968,548714,0.021810998
6533,0,5,2,3,121,4765,548714,0.008683941
6534,0,5,3,3,121,4094,548714,0.007461082
6535,1,1,1,1,122,21530,534422,0.040286515
6536,1,1,2,1,122,15547,534422,0.029091243
6537,1,1,3,1,122,1206,534422,0.002256644
6538,1,2,1,2,122,13459,534422,0.025184218
6539,1,2,2,2,122,10907,534422,0.020408965
6540,1,2,3,2,122,5822,534422,0.010894013
6541,1,3,1,2,122,12746,534422,0.023850066
6542,1,3,2,2,122,9141,534422,0.017104461
6543,1,3,3,2,122,6119,534422,0.011449753
6544,1,4,1,2,122,26387,534422,0.049374839
6545,1,4,2,2,122,15639,534422,0.029263391
6546,1,4,3,2,122,12724,534422,0.0238089
6547,1,5,1,2,122,13681,534422,0.02559962
6548,1,5,2,2,122,6501,534422,0.012164544
6549,1,5,3,2,122,7003,534422,0.013103877
6550,1,2,1,3,122,10395,534422,0.019450921
6551,1,2,2,3,122,4707,534422,0.008807646
6552,1,2,3,3,122,1959,534422,0.003665643
6553,1,3,1,3,122,9844,534422,0.0184199
6554,1,3,2,3,122,3944,534422,0.007379936
6555,1,3,3,3,122,2059,534422,0.003852761
6556,1,4,1,3,122,20380,534422,0.038134658
6557,1,4,2,3,122,6749,534422,0.012628597
6558,1,4,3,3,122,4281,534422,0.008010524
6559,1,5,1,3,122,10566,534422,0.019770893
6560,1,5,2,3,122,2806,534422,0.005250532
6561,1,5,3,3,122,2356,534422,0.004408501
6562,0,1,1,1,122,16291,534422,0.030483401
6563,0,1,2,1,122,17561,534422,0.0328598
6564,0,1,3,1,122,2507,534422,0.004691049
6565,0,2,1,2,122,10473,534422,0.019596873
6566,0,2,2,2,122,11742,534422,0.021971401
6567,0,2,3,2,122,7309,534422,0.013676458
6568,0,3,1,2,122,9459,534422,0.017699496
6569,0,3,2,2,122,10950,534422,0.020489426
6570,0,3,3,2,122,7984,534422,0.014939505
6571,0,4,1,2,122,26103,534422,0.048843423
6572,0,4,2,2,122,18486,534422,0.034590642
6573,0,4,3,2,122,13784,534422,0.025792351
6574,0,5,1,2,122,21844,534422,0.040874066
6575,0,5,2,2,122,7426,534422,0.013895386
6576,0,5,3,2,122,5399,534422,0.010102503
6577,0,2,1,3,122,7574,534422,0.014172321
6578,0,2,2,3,122,6054,534422,0.011328126
6579,0,2,3,3,122,3074,534422,0.005752009
6580,0,3,1,3,122,6841,534422,0.012800745
6581,0,3,2,3,122,5646,534422,0.010564685
6582,0,3,3,3,122,3357,534422,0.006281553
6583,0,4,1,3,122,18877,534422,0.035322273
6584,0,4,2,3,122,9531,534422,0.017834221
6585,0,4,3,3,122,5797,534422,0.010847233
6586,0,5,1,3,122,15797,534422,0.029559038
6587,0,5,2,3,122,3828,534422,0.007162879
6588,0,5,3,3,122,2270,534422,0.00424758
6589,1,1,1,1,123,19193,548382,0.034999325
6590,1,1,2,1,123,12170,548382,0.022192559
6591,1,1,3,1,123,1329,548382,0.002423493
6592,1,2,1,2,123,17540,548382,0.031985003
6593,1,2,2,2,123,10142,548382,0.018494407
6594,1,2,3,2,123,5235,548382,0.009546265
6595,1,3,1,2,123,18584,548382,0.033888786
6596,1,3,2,2,123,10085,548382,0.018390465
6597,1,3,3,2,123,7571,548382,0.013806069
6598,1,4,1,2,123,37157,548382,0.067757512
6599,1,4,2,2,123,21083,548382,0.038445828
6600,1,4,3,2,123,18666,548382,0.034038316
6601,1,5,1,2,123,20576,548382,0.03752129
6602,1,5,2,2,123,11750,548382,0.02142667
6603,1,5,3,2,123,13943,548382,0.025425707
6604,1,2,1,3,123,5715,548382,0.010421567
6605,1,2,2,3,123,1423,548382,0.002594906
6606,1,2,3,3,123,433,548382,0.000789596
6607,1,3,1,3,123,6055,548382,0.011041573
6608,1,3,2,3,123,1415,548382,0.002580318
6609,1,3,3,3,123,627,548382,0.001143364
6610,1,4,1,3,123,12107,548382,0.022077676
6611,1,4,2,3,123,2958,548382,0.00539405
6612,1,4,3,3,123,1545,548382,0.002817379
6613,1,5,1,3,123,6704,548382,0.012225055
6614,1,5,2,3,123,1648,548382,0.003005204
6615,1,5,3,3,123,1154,548382,0.002104372
6616,0,1,1,1,123,16143,548382,0.029437509
6617,0,1,2,1,123,13769,548382,0.02510841
6618,0,1,3,1,123,1802,548382,0.003286031
6619,0,2,1,2,123,13772,548382,0.02511388
6620,0,2,2,2,123,11951,548382,0.021793203
6621,0,2,3,2,123,7921,548382,0.014444311
6622,0,3,1,2,123,15502,548382,0.028268616
6623,0,3,2,2,123,12473,548382,0.022745094
6624,0,3,3,2,123,10222,548382,0.018640291
6625,0,4,1,2,123,34923,548382,0.06368371
6626,0,4,2,2,123,24984,548382,0.045559482
6627,0,4,3,2,123,20494,548382,0.037371759
6628,0,5,1,2,123,30559,548382,0.055725753
6629,0,5,2,2,123,12739,548382,0.023230157
6630,0,5,3,2,123,10404,548382,0.018972176
6631,0,2,1,3,123,4093,548382,0.007463775
6632,0,2,2,3,123,2091,548382,0.003813035
6633,0,2,3,3,123,788,548382,0.001436955
6634,0,3,1,3,123,4607,548382,0.008401078
6635,0,3,2,3,123,2182,548382,0.003978978
6636,0,3,3,3,123,1017,548382,0.001854547
6637,0,4,1,3,123,10380,548382,0.018928411
6638,0,4,2,3,123,4372,548382,0.007972545
6639,0,4,3,3,123,2040,548382,0.003720035
6640,0,5,1,3,123,9082,548382,0.016561448
6641,0,5,2,3,123,2229,548382,0.004064685
6642,0,5,3,3,123,1035,548382,0.00188737
6643,1,1,1,1,124,20788,549834,0.037807775
6644,1,1,2,1,124,21186,549834,0.03853163
6645,1,1,3,1,124,3259,549834,0.005927243
6646,1,2,1,2,124,13224,549834,0.024050895
6647,1,2,2,2,124,8993,549834,0.016355846
6648,1,2,3,2,124,7323,549834,0.013318565
6649,1,3,1,2,124,12585,549834,0.022888726
6650,1,3,2,2,124,9545,549834,0.017359785
6651,1,3,3,2,124,9068,549834,0.01649225
6652,1,4,1,2,124,26968,549834,0.049047531
6653,1,4,2,2,124,17640,549834,0.03208241
6654,1,4,3,2,124,16681,549834,0.030338248
6655,1,5,1,2,124,13870,549834,0.025225795
6656,1,5,2,2,124,6877,549834,0.012507411
6657,1,5,3,2,124,8511,549834,0.015479217
6658,1,2,1,3,124,8547,549834,0.015544692
6659,1,2,2,3,124,3004,549834,0.005463467
6660,1,2,3,3,124,1823,549834,0.003315546
6661,1,3,1,3,124,8134,549834,0.014793556
6662,1,3,2,3,124,3189,549834,0.005799932
6663,1,3,3,3,124,2258,549834,0.004106694
6664,1,4,1,3,124,17430,549834,0.031700477
6665,1,4,2,3,124,5893,549834,0.01071778
6666,1,4,3,3,124,4153,549834,0.007553189
6667,1,5,1,3,124,8965,549834,0.016304921
6668,1,5,2,3,124,2298,549834,0.004179443
6669,1,5,3,3,124,2119,549834,0.00385389
6670,0,1,1,1,124,17633,549834,0.032069679
6671,0,1,2,1,124,23686,549834,0.043078456
6672,0,1,3,1,124,4355,549834,0.007920572
6673,0,2,1,2,124,9422,549834,0.017136081
6674,0,2,2,2,124,9818,549834,0.017856298
6675,0,2,3,2,124,10681,549834,0.019425863
6676,0,3,1,2,124,10213,549834,0.018574697
6677,0,3,2,2,124,10557,549834,0.01920034
6678,0,3,3,2,124,11500,549834,0.020915404
6679,0,4,1,2,124,26527,549834,0.04824547
6680,0,4,2,2,124,18474,549834,0.033599232
6681,0,4,3,2,124,17754,549834,0.032289746
6682,0,5,1,2,124,20953,549834,0.038107865
6683,0,5,2,2,124,8002,549834,0.014553483
6684,0,5,3,2,124,6708,549834,0.012200046
6685,0,2,1,3,124,5890,549834,0.010712324
6686,0,2,2,3,124,4731,549834,0.008604415
6687,0,2,3,3,124,3364,549834,0.00611821
6688,0,3,1,3,124,6384,549834,0.011610777
6689,0,3,2,3,124,5087,549834,0.009251883
6690,0,3,3,3,124,3622,549834,0.006587443
6691,0,4,1,3,124,16583,549834,0.030160012
6692,0,4,2,3,124,8901,549834,0.016188522
6693,0,4,3,3,124,5591,549834,0.010168524
6694,0,5,1,3,124,13098,549834,0.023821735
6695,0,5,2,3,124,3856,549834,0.007013026
6696,0,5,3,3,124,2113,549834,0.003842978
6697,1,1,1,1,125,16847,555201,0.030343966
6698,1,1,2,1,125,15826,555201,0.028504992
6699,1,1,3,1,125,3216,555201,0.005792497
6700,1,2,1,2,125,10638,555201,0.019160628
6701,1,2,2,2,125,10990,555201,0.019794633
6702,1,2,3,2,125,14262,555201,0.025687994
6703,1,3,1,2,125,10618,555201,0.019124605
6704,1,3,2,2,125,9948,555201,0.017917835
6705,1,3,3,2,125,16365,555201,0.029475811
6706,1,4,1,2,125,17988,555201,0.032399077
6707,1,4,2,2,125,17847,555201,0.032145115
6708,1,4,3,2,125,29387,555201,0.05293038
6709,1,5,1,2,125,6927,555201,0.012476563
6710,1,5,2,2,125,6906,555201,0.012438738
6711,1,5,3,2,125,11152,555201,0.020086419
6712,1,2,1,3,125,7562,555201,0.013620292
6713,1,2,2,3,125,3779,555201,0.006806544
6714,1,2,3,3,125,4194,555201,0.007554021
6715,1,3,1,3,125,7547,555201,0.013593275
6716,1,3,2,3,125,3421,555201,0.006161732
6717,1,3,3,3,125,4812,555201,0.008667131
6718,1,4,1,3,125,12785,555201,0.023027696
6719,1,4,2,3,125,6137,555201,0.011053654
6720,1,4,3,3,125,8642,555201,0.015565534
6721,1,5,1,3,125,4923,555201,0.008867059
6722,1,5,2,3,125,2375,555201,0.00427773
6723,1,5,3,3,125,3280,555201,0.00590777
6724,0,1,1,1,125,13305,555201,0.023964294
6725,0,1,2,1,125,15984,555201,0.028789574
6726,0,1,3,1,125,5388,555201,0.009704593
6727,0,2,1,2,125,8831,555201,0.015905951
6728,0,2,2,2,125,10354,555201,0.018649102
6729,0,2,3,2,125,17417,555201,0.031370621
6730,0,3,1,2,125,8942,555201,0.016105879
6731,0,3,2,2,125,10742,555201,0.019347948
6732,0,3,3,2,125,19140,555201,0.034474001
6733,0,4,1,2,125,20948,555201,0.03773048
6734,0,4,2,2,125,18403,555201,0.033146554
6735,0,4,3,2,125,28059,555201,0.050538454
6736,0,5,1,2,125,15220,555201,0.027413495
6737,0,5,2,2,125,7486,555201,0.013483405
6738,0,5,3,2,125,8184,555201,0.014740607
6739,0,2,1,3,125,4017,555201,0.007235218
6740,0,2,2,3,125,5860,555201,0.010554736
6741,0,2,3,3,125,6530,555201,0.011761506
6742,0,3,1,3,125,4067,555201,0.007325275
6743,0,3,2,3,125,6080,555201,0.010950989
6744,0,3,3,3,125,7176,555201,0.012925049
6745,0,4,1,3,125,9529,555201,0.017163154
6746,0,4,2,3,125,10416,555201,0.018760773
6747,0,4,3,3,125,10520,555201,0.018948093
6748,0,5,1,3,125,6923,555201,0.012469358
6749,0,5,2,3,125,4237,555201,0.00763147
6750,0,5,3,3,125,3069,555201,0.005527728
6751,1,1,1,1,126,24739,538457,0.045944244
6752,1,1,2,1,126,17050,538457,0.031664553
6753,1,1,3,1,126,2007,538457,0.003727317
6754,1,2,1,2,126,14556,538457,0.027032799
6755,1,2,2,2,126,9183,538457,0.017054287
6756,1,2,3,2,126,6811,538457,0.012649107
6757,1,3,1,2,126,12183,538457,0.022625762
6758,1,3,2,2,126,7141,538457,0.013261969
6759,1,3,3,2,126,6390,538457,0.011867243
6760,1,4,1,2,126,26381,538457,0.048993699
6761,1,4,2,2,126,13198,538457,0.024510778
6762,1,4,3,2,126,11792,538457,0.021899613
6763,1,5,1,2,126,12311,538457,0.022863478
6764,1,5,2,2,126,5172,538457,0.009605224
6765,1,5,3,2,126,6305,538457,0.011709384
6766,1,2,1,3,126,11740,538457,0.021803041
6767,1,2,2,3,126,6149,538457,0.011419668
6768,1,2,3,3,126,2586,538457,0.004802612
6769,1,3,1,3,126,9826,538457,0.01824844
6770,1,3,2,3,126,4782,538457,0.008880932
6771,1,3,3,3,126,2427,538457,0.004507324
6772,1,4,1,3,126,21278,538457,0.039516619
6773,1,4,2,3,126,8837,538457,0.01641171
6774,1,4,3,3,126,4479,538457,0.008318213
6775,1,5,1,3,126,9930,538457,0.018441584
6776,1,5,2,3,126,3463,538457,0.00643134
6777,1,5,3,3,126,2394,538457,0.004446037
6778,0,1,1,1,126,16592,538457,0.030813974
6779,0,1,2,1,126,18773,538457,0.034864437
6780,0,1,3,1,126,2962,538457,0.005500904
6781,0,2,1,2,126,10355,538457,0.019230876
6782,0,2,2,2,126,10421,538457,0.019353449
6783,0,2,3,2,126,7740,538457,0.014374407
6784,0,3,1,2,126,9245,538457,0.01716943
6785,0,3,2,2,126,8841,538457,0.016419138
6786,0,3,3,2,126,7180,538457,0.013334398
6787,0,4,1,2,126,24758,538457,0.04597953
6788,0,4,2,2,126,16086,538457,0.029874252
6789,0,4,3,2,126,12176,538457,0.022612762
6790,0,5,1,2,126,19535,538457,0.036279591
6791,0,5,2,2,126,6203,538457,0.011519954
6792,0,5,3,2,126,4600,538457,0.008542929
6793,0,2,1,3,126,7781,538457,0.01445055
6794,0,2,2,3,126,8138,538457,0.015113556
6795,0,2,3,3,126,4742,538457,0.008806646
6796,0,3,1,3,126,6948,538457,0.012903537
6797,0,3,2,3,126,6904,538457,0.012821822
6798,0,3,3,3,126,4399,538457,0.00816964
6799,0,4,1,3,126,18604,538457,0.034550577
6800,0,4,2,3,126,12563,538457,0.023331482
6801,0,4,3,3,126,7459,538457,0.013852545
6802,0,5,1,3,126,14679,538457,0.02726123
6803,0,5,2,3,126,4845,538457,0.008997933
6804,0,5,3,3,126,2818,538457,0.005233473
6805,1,1,1,1,127,20068,529081,0.03792992
6806,1,1,2,1,127,10820,529081,0.020450555
6807,1,1,3,1,127,1642,529081,0.003103495
6808,1,2,1,2,127,7394,529081,0.013975176
6809,1,2,2,2,127,4408,529081,0.008331428
6810,1,2,3,2,127,3595,529081,0.006794801
6811,1,3,1,2,127,7493,529081,0.014162293
6812,1,3,2,2,127,4308,529081,0.008142421
6813,1,3,3,2,127,4463,529081,0.008435381
6814,1,4,1,2,127,13651,529081,0.025801342
6815,1,4,2,2,127,8372,529081,0.015823664
6816,1,4,3,2,127,7399,529081,0.013984626
6817,1,5,1,2,127,5460,529081,0.010319781
6818,1,5,2,2,127,2482,529081,0.004691153
6819,1,5,3,2,127,2240,529081,0.004233756
6820,1,2,1,3,127,12931,529081,0.024440492
6821,1,2,2,3,127,9464,529081,0.01788762
6822,1,2,3,3,127,7353,529081,0.013897683
6823,1,3,1,3,127,13105,529081,0.024769364
6824,1,3,2,3,127,9251,529081,0.017485035
6825,1,3,3,3,127,9129,529081,0.017254447
6826,1,4,1,3,127,23874,529081,0.045123526
6827,1,4,2,3,127,17976,529081,0.033975894
6828,1,4,3,3,127,15131,529081,0.028598646
6829,1,5,1,3,127,9549,529081,0.018048276
6830,1,5,2,3,127,5331,529081,0.010075962
6831,1,5,3,3,127,4580,529081,0.00865652
6832,0,1,1,1,127,15609,529081,0.029502099
6833,0,1,2,1,127,14551,529081,0.027502405
6834,0,1,3,1,127,2862,529081,0.00540938
6835,0,2,1,2,127,6163,529081,0.0116485
6836,0,2,2,2,127,4557,529081,0.008613048
6837,0,2,3,2,127,4413,529081,0.008340878
6838,0,3,1,2,127,6804,529081,0.012860035
6839,0,3,2,2,127,5009,529081,0.009467359
6840,0,3,3,2,127,5391,529081,0.010189366
6841,0,4,1,2,127,13788,529081,0.026060282
6842,0,4,2,2,127,9061,529081,0.017125922
6843,0,4,3,2,127,7249,529081,0.013701116
6844,0,5,1,2,127,9680,529081,0.018295875
6845,0,5,2,2,127,2538,529081,0.004796997
6846,0,5,3,2,127,1733,529081,0.003275491
6847,0,2,1,3,127,9690,529081,0.018314776
6848,0,2,2,3,127,13445,529081,0.025411988
6849,0,2,3,3,127,13737,529081,0.025963888
6850,0,3,1,3,127,10698,529081,0.020219966
6851,0,3,2,3,127,14781,529081,0.027937121
6852,0,3,3,3,127,16780,529081,0.031715371
6853,0,4,1,3,127,21676,529081,0.040969152
6854,0,4,2,3,127,26735,529081,0.050531015
6855,0,4,3,3,127,22561,529081,0.042641864
6856,0,5,1,3,127,15218,529081,0.028763082
6857,0,5,2,3,127,7490,529081,0.014156623
6858,0,5,3,3,127,5393,529081,0.010193146
6859,1,1,1,1,128,18662,523187,0.035669847
6860,1,1,2,1,128,11532,523187,0.022041832
6861,1,1,3,1,128,1488,523187,0.002844107
6862,1,2,1,2,128,18585,523187,0.035522672
6863,1,2,2,2,128,11600,523187,0.022171805
6864,1,2,3,2,128,4682,523187,0.008948999
6865,1,3,1,2,128,20047,523187,0.038317084
6866,1,3,2,2,128,10789,523187,0.02062169
6867,1,3,3,2,128,7321,523187,0.013993085
6868,1,4,1,2,128,40761,523187,0.077909046
6869,1,4,2,2,128,19220,523187,0.036736387
6870,1,4,3,2,128,12104,523187,0.023135131
6871,1,5,1,2,128,19515,523187,0.037300239
6872,1,5,2,2,128,7835,523187,0.014975525
6873,1,5,3,2,128,6160,523187,0.011773993
6874,1,2,1,3,128,5223,523187,0.009983046
6875,1,2,2,3,128,2210,523187,0.004224111
6876,1,2,3,3,128,809,523187,0.001546292
6877,1,3,1,3,128,5633,523187,0.010766705
6878,1,3,2,3,128,2055,523187,0.00392785
6879,1,3,3,3,128,1266,523187,0.002419785
6880,1,4,1,3,128,11455,523187,0.021894657
6881,1,4,2,3,128,3662,523187,0.006999409
6882,1,4,3,3,128,2093,523187,0.004000482
6883,1,5,1,3,128,5484,523187,0.010481912
6884,1,5,2,3,128,1493,523187,0.002853664
6885,1,5,3,3,128,1065,523187,0.002035601
6886,0,1,1,1,128,15413,523187,0.02945983
6887,0,1,2,1,128,13760,523187,0.026300348
6888,0,1,3,1,128,1714,523187,0.003276075
6889,0,2,1,2,128,14178,523187,0.027099297
6890,0,2,2,2,128,14157,523187,0.027059159
6891,0,2,3,2,128,7475,523187,0.014287435
6892,0,3,1,2,128,16414,523187,0.031373104
6893,0,3,2,2,128,13538,523187,0.025876025
6894,0,3,3,2,128,9267,523187,0.017712596
6895,0,4,1,2,128,39242,523187,0.075005686
6896,0,4,2,2,128,23105,523187,0.04416203
6897,0,4,3,2,128,12962,523187,0.02477508
6898,0,5,1,2,128,29722,523187,0.056809516
6899,0,5,2,2,128,8946,523187,0.017099049
6900,0,5,3,2,128,4945,523187,0.009451687
6901,0,2,1,3,128,3399,523187,0.006496721
6902,0,2,2,3,128,3160,523187,0.006039905
6903,0,2,3,3,128,1811,523187,0.003461477
6904,0,3,1,3,128,3935,523187,0.007521211
6905,0,3,2,3,128,3022,523187,0.005776137
6906,0,3,3,3,128,2245,523187,0.004291009
6907,0,4,1,3,128,9408,523187,0.017982098
6908,0,4,2,3,128,5158,523187,0.009858808
6909,0,4,3,3,128,3141,523187,0.00600359
6910,0,5,1,3,128,7126,523187,0.013620369
6911,0,5,2,3,128,1997,523187,0.003816991
6912,0,5,3,3,128,1198,523187,0.002289812
6913,1,1,1,1,129,15952,563421,0.028312754
6914,1,1,2,1,129,16318,563421,0.028962357
6915,1,1,3,1,129,2820,563421,0.005005138
6916,1,2,1,2,129,1848,563421,0.003279963
6917,1,2,2,2,129,4596,563421,0.00815731
6918,1,2,3,2,129,4496,563421,0.007979823
6919,1,3,1,2,129,1422,563421,0.002523868
6920,1,3,2,2,129,3571,563421,0.006338067
6921,1,3,3,2,129,4656,563421,0.008263803
6922,1,4,1,2,129,3103,563421,0.005507427
6923,1,4,2,2,129,5862,563421,0.010404298
6924,1,4,3,2,129,8552,563421,0.015178703
6925,1,5,1,2,129,2384,563421,0.004231294
6926,1,5,2,2,129,2510,563421,0.004454928
6927,1,5,3,2,129,4669,563421,0.008286876
6928,1,2,1,3,129,15726,563421,0.027911633
6929,1,2,2,3,129,17168,563421,0.030470998
6930,1,2,3,3,129,12204,563421,0.021660534
6931,1,3,1,3,129,12102,563421,0.021479498
6932,1,3,2,3,129,13337,563421,0.023671464
6933,1,3,3,3,129,12636,563421,0.022427279
6934,1,4,1,3,129,26405,563421,0.046865488
6935,1,4,2,3,129,21895,563421,0.038860816
6936,1,4,3,3,129,23210,563421,0.041194773
6937,1,5,1,3,129,20286,563421,0.036005048
6938,1,5,2,3,129,9377,563421,0.016642972
6939,1,5,3,3,129,12673,563421,0.022492949
6940,0,1,1,1,129,10572,563421,0.018763944
6941,0,1,2,1,129,15823,563421,0.028083795
6942,0,1,3,1,129,3990,563421,0.007081738
6943,0,2,1,2,129,962,563421,0.001707427
6944,0,2,2,2,129,2375,563421,0.00421532
6945,0,2,3,2,129,4026,563421,0.007145634
6946,0,3,1,2,129,860,563421,0.00152639
6947,0,3,2,2,129,2010,563421,0.003567492
6948,0,3,3,2,129,3750,563421,0.006655769
